vocab_id,token,token_repr,origin_tokenizer,token_type,merge_parts,rrf_score
126834,ðŁĻİ,'ðŁĻİ',qwen,merge,'ðŁĻ' + 'İ',1.3520639255824015e-05
126840,ðŁ¦į,'ðŁ¦į',qwen,merge,'ðŁ¦' + 'į',1.3520547852598988e-05
126841,Ç°,'Ç°',qwen,merge,'Ç' + '°',1.3520456450609773e-05
126842,ĠbritÃ¡n,'ĠbritÃ¡n',mistral,merge,'Ġbrit' + 'Ã¡n',1.3520456450609773e-05
126845,ÉŁ,'ÉŁ',qwen,merge,'É' + 'Ł',1.3520365049856347e-05
126846,arXiv,'arXiv',deepseek_llm,merge,'ar' + 'Xiv',1.3520273650338683e-05
126847,ÊĨ,'ÊĨ',qwen,merge,'Ê' + 'Ĩ',1.3520273650338683e-05
126848,áĴĥ,'áĴĥ',qwen,merge,'áĴ' + 'ĥ',1.3519816671285938e-05
126849,á¼©,'á¼©',qwen,merge,'á¼' + '©',1.3519725279182327e-05
126850,âĵķ,'âĵķ',qwen,merge,'âĵ' + 'ķ',1.3519633888314305e-05
126851,â²Ī,'â²Ī',qwen,merge,'â²' + 'Ī',1.3519542498681845e-05
126852,Ġatorgar,'Ġatorgar',deepseek_llm,merge,'Ġatorg' + 'ar',1.3519176952507132e-05
126854,ï§¶,'ï§¶',qwen,merge,'ï§' + '¶',1.3518902805848277e-05
126856,ï®ĳ,'ï®ĳ',qwen,merge,'ï®' + 'ĳ',1.3518811426099418e-05
126857,ï²¨,'ï²¨',qwen,merge,'ï²' + '¨',1.3518720047585894e-05
126858,ðĿĴī,'ðĿĴī',qwen,merge,'ðĿĴ' + 'ī',1.3518628670307684e-05
126859,ðĿĴĶ,'ðĿĴĶ',qwen,merge,'ðĿĴ' + 'Ķ',1.351853729426476e-05
126860,ðĿĹ¨,'ðĿĹ¨',qwen,merge,'ðĿĹ' + '¨',1.3518445919457099e-05
126861,ðĿĻŀ,'ðĿĻŀ',qwen,merge,'ðĿĻ' + 'ŀ',1.3518354545884676e-05
126862,ðĿļĴ,'ðĿļĴ',qwen,merge,'ðĿļ' + 'Ĵ',1.3518263173547462e-05
126863,ðĿļķ,'ðĿļķ',qwen,merge,'ðĿļ' + 'ķ',1.3518171802445437e-05
126864,ðŁĲİ,'ðŁĲİ',qwen,merge,'ðŁĲ' + 'İ',1.3518080432578573e-05
126865,ðŁ¤ķ,'ðŁ¤ķ',qwen,merge,'ðŁ¤' + 'ķ',1.3517989063946847e-05
126866,ðŁ§Ķ,'ðŁ§Ķ',qwen,merge,'ðŁ§' + 'Ķ',1.3517897696550232e-05
126867,Ġfiducial,'Ġfiducial',deepseek_llm,merge,'Ġfid' + 'ucial',1.3517897696550232e-05
126868,Ï°,'Ï°',qwen,merge,'Ï' + '°',1.3517806330388704e-05
126869,ÔĿ,'ÔĿ',qwen,merge,'Ô' + 'Ŀ',1.3517714965462239e-05
126870,âĮĬ,'âĮĬ',qwen,merge,'âĮ' + 'Ĭ',1.3517623601770809e-05
126871,âĴ¾,'âĴ¾',qwen,merge,'âĴ' + '¾',1.351753223931439e-05
126872,ïŃ©,'ïŃ©',qwen,merge,'ïŃ' + '©',1.351734951810649e-05
126873,Ġregidor,'Ġregidor',deepseek_llm,merge,'Ġreg' + 'idor',1.351734951810649e-05
126874,ðĿļŀ,'ðĿļŀ',qwen,merge,'ðĿļ' + 'ŀ',1.3517258159354956e-05
126875,Êĳ,'Êĳ',qwen,merge,'Ê' + 'ĳ',1.3517166801838334e-05
126876,áĦĩ,'áĦĩ',qwen,merge,'áĦ' + 'ĩ',1.3516984090509725e-05
126877,Ġstricken,'Ġstricken',deepseek_llm,merge,'Ġstr' + 'icken',1.3516984090509725e-05
126878,âīĥ,'âīĥ',qwen,merge,'âī' + 'ĥ',1.3516892736697688e-05
126881,â²Ģ,'â²Ģ',qwen,merge,'â²' + 'Ģ',1.3516801384120461e-05
126882,''},"""''}""",deepseek_llm,merge,"""''"" + '}'",1.3516618682670344e-05
126883,ðĿĳ¶,'ðĿĳ¶',qwen,merge,'ðĿĳ' + '¶',1.3516618682670344e-05
126884,ðĿĵ²,'ðĿĵ²',qwen,merge,'ðĿĵ' + '²',1.3516527333797401e-05
126885,ðŁİ·,'ðŁİ·',qwen,merge,'ðŁ' + 'İ·',1.351643598615917e-05
126886,ðŁļ¹,'ðŁļ¹',qwen,merge,'ðŁļ' + '¹',1.3516344639755625e-05
126887,àºģ,'àºģ',qwen,merge,'àº' + 'ģ',1.351625329458674e-05
126888,áłł,'áłł',qwen,merge,'áł' + 'ł',1.3516161950652493e-05
126889,ðŁĲ¿,'ðŁĲ¿',qwen,merge,'ðŁĲ' + '¿',1.3515979266487805e-05
126890,áĽļ,'áĽļ',qwen,merge,'áĽ' + 'ļ',1.3515887926257316e-05
126891,âķ³,'âķ³',qwen,merge,'âķ' + '³',1.3515796587261362e-05
126892,ðŁĲŃ,'ðŁĲŃ',qwen,merge,'ðŁĲ' + 'Ń',1.351570524949992e-05
126893,âĴ¹,'âĴ¹',qwen,merge,'âĴ' + '¹',1.3515613912972962e-05
126894,ðĿĸļ,'ðĿĸļ',qwen,merge,'ðĿĸ' + 'ļ',1.3515522577680466e-05
126895,âĻĸ,'âĻĸ',qwen,merge,'âĻ' + 'ĸ',1.3515431243622406e-05
126896,âĨ¾,'âĨ¾',qwen,merge,'âĨ' + '¾',1.3515248579209493e-05
126898,áĦĨ,'áĦĨ',qwen,merge,'áĦ' + 'Ĩ',1.351515724885459e-05
126899,âķĽ,'âķĽ',qwen,merge,'âķ' + 'Ľ',1.3515065919734024e-05
126900,ðŁ¤į,'ðŁ¤į',qwen,merge,'ðŁ¤' + 'į',1.3514974591847767e-05
126901,â½¥,'â½¥',qwen,merge,'â½' + '¥',1.3514883265195797e-05
126902,ðŁĮ¨,'ðŁĮ¨',qwen,merge,'ðŁ' + 'Į¨',1.3514791939778086e-05
126903,Ġetext,'Ġetext',deepseek_llm,merge,'Ġet' + 'ext',1.3514791939778086e-05
126904,âĪ®,'âĪ®',qwen,merge,'âĪ' + '®',1.3514700615594613e-05
126905,ï¹Ģ,'ï¹Ģ',qwen,merge,'ï¹' + 'Ģ',1.3514426650449355e-05
126906,Ġthickly,'Ġthickly',deepseek_llm,merge,'Ġthick' + 'ly',1.3514426650449355e-05
126907,âĵĹ,'âĵĹ',qwen,merge,'âĵ' + 'Ĺ',1.3514335331202574e-05
126908,âĬĦ,'âĬĦ',qwen,merge,'âĬ' + 'Ħ',1.3514244013189903e-05
126909,ðŁı¹,'ðŁı¹',qwen,merge,'ðŁı' + '¹',1.3514152696411316e-05
126910,CMake,'CMake',deepseek_llm,merge,'CM' + 'ake',1.3514061380866793e-05
126911,ËĴ,'ËĴ',qwen,merge,'Ë' + 'Ĵ',1.3514061380866793e-05
126912,ðŁ¤±,'ðŁ¤±',qwen,merge,'ðŁ¤' + '±',1.3513970066556303e-05
126913,Ġmaximally,'Ġmaximally',deepseek_llm,merge,'Ġmaxim' + 'ally',1.3513878753479824e-05
126914,ðŁİĮ,'ðŁİĮ',qwen,merge,'ðŁİ' + 'Į',1.3513787441637331e-05
126915,ï¥Ń,'ï¥Ń',qwen,merge,'ï¥' + 'Ń',1.3513696131028797e-05
126916,ðŁİ¹,'ðŁİ¹',qwen,merge,'ðŁİ' + '¹',1.3513513513513513e-05
126918,SIL,'SIL',deepseek_llm,merge,'S' + 'IL',1.351333090093377e-05
126919,ðĿĲĶ,'ðĿĲĶ',qwen,merge,'ðĿĲ' + 'Ķ',1.3513239596494665e-05
126920,à½ļ,'à½ļ',qwen,merge,'à½' + 'ļ',1.3513056991317862e-05
126921,âľº,'âľº',qwen,merge,'âľ' + 'º',1.3512965690580112e-05
126922,ðŁĳ³,'ðŁĳ³',qwen,merge,'ðŁĳ' + '³',1.3512783092805794e-05
126923,âĺĭ,'âĺĭ',qwen,merge,'âĺ' + 'ĭ',1.3512600499966218e-05
126924,âĻĬ,'âĻĬ',qwen,merge,'âĻ' + 'Ĭ',1.3512509205396897e-05
126925,Èĭ,'Èĭ',qwen,merge,'È' + 'ĭ',1.3512326619959058e-05
126927,âĦķ,'âĦķ',qwen,merge,'âĦ' + 'ķ',1.351205275105394e-05
126928,counting,'counting',deepseek_llm,merge,'count' + 'ing',1.351187017795133e-05
126929,ðĿĵĥ,'ðĿĵĥ',qwen,merge,'ðĿĵ' + 'ĥ',1.351187017795133e-05
126930,ðŁ¦Ķ,'ðŁ¦Ķ',qwen,merge,'ðŁ¦' + 'Ķ',1.351177889325019e-05
126931,Ä¿,'Ä¿',qwen,merge,'Ä' + '¿',1.3511687609782462e-05
126932,ÅĢ,'ÅĢ',qwen,merge,'Å' + 'Ģ',1.3511596327548119e-05
126934,Æ³,'Æ³',qwen,merge,'Æ' + '³',1.3511505046547135e-05
126935,Éļ,'Éļ',qwen,merge,'É' + 'ļ',1.3511413766779487e-05
126936,Ü£,'Ü£',qwen,merge,'Ü' + '£',1.3511231210944098e-05
126937,ßŁ,'ßŁ',qwen,merge,'ß' + 'Ł',1.3511139934876305e-05
126938,à§¡,'à§¡',qwen,merge,'à§' + '¡',1.3510957386440404e-05
126939,àº£,'àº£',qwen,merge,'àº' + '£',1.3510774842937243e-05
126940,à½ĩ,'à½ĩ',qwen,merge,'à½' + 'ĩ',1.3510683573035378e-05
126941,á¸¨,'á¸¨',qwen,merge,'á¸' + '¨',1.3510592304366623e-05
126942,á½Ī,'á½Ī',qwen,merge,'á½' + 'Ī',1.3510501036930955e-05
126943,â½¬,'â½¬',qwen,merge,'â½' + '¬',1.3510409770728347e-05
126944,ï¨ī,'ï¨ī',qwen,merge,'ï¨' + 'ī',1.3510135979518635e-05
126945,ðĿĲ¡,'ðĿĲ¡',qwen,merge,'ðĿĲ' + '¡',1.3510044718248018e-05
126947,ðĿĺ¢,'ðĿĺ¢',qwen,merge,'ðĿĺ' + '¢',1.3509953458210336e-05
126948,ðŁį¿,'ðŁį¿',qwen,merge,'ðŁį' + '¿',1.3509862199405566e-05
126949,ðŁİŁ,'ðŁİŁ',qwen,merge,'ðŁİ' + 'Ł',1.3509770941833681e-05
126950,ðŁıī,'ðŁıī',qwen,merge,'ðŁı' + 'ī',1.3509679685494657e-05
126951,ðŁĶĲ,'ðŁĶĲ',qwen,merge,'ðŁĶ' + 'Ĳ',1.3509588430388468e-05
126952,ðŁļħ,'ðŁļħ',qwen,merge,'ðŁļ' + 'ħ',1.350949717651509e-05
126953,ðŁ¤½,'ðŁ¤½',qwen,merge,'ðŁ¤' + '½',1.3509405923874497e-05
126954,Æį,'Æį',qwen,merge,'Æ' + 'į',1.3509314672466666e-05
126956,Ç«,'Ç«',qwen,merge,'Ç' + '«',1.350922342229157e-05
126957,Ç½,'Ç½',qwen,merge,'Ç' + '½',1.3509132173349184e-05
126958,ĠHST,'ĠHST',deepseek_llm,merge,'ĠH' + 'ST',1.3509132173349184e-05
126959,Îī,'Îī',qwen,merge,'Î' + 'ī',1.3508949679162445e-05
126960,ßĿ,'ßĿ',qwen,merge,'ß' + 'Ŀ',1.3508402226184687e-05
126961,Ġellipsis,'Ġellipsis',deepseek_llm,merge,'Ġell' + 'ipsis',1.3508402226184687e-05
126962,á¼ķ,'á¼ķ',qwen,merge,'á¼' + 'ķ',1.350821975171892e-05
126964,á¿¥,'á¿¥',qwen,merge,'á¿' + '¥',1.3508128516334705e-05
126965,âİŀ,'âİŀ',qwen,merge,'âİ' + 'ŀ',1.3508037282182899e-05
126966,Ġparlour,'Ġparlour',deepseek_llm,merge,'Ġparl' + 'our',1.3508037282182899e-05
126968,Sinergi,'Sinergi',deepseek_llm,merge,'Sin' + 'ergi',1.3507307453332253e-05
126969,ðĿĲ¾,'ðĿĲ¾',qwen,merge,'ðĿĲ' + '¾',1.3507216230271022e-05
126971,ðĿĳ»,'ðĿĳ»',qwen,merge,'ðĿĳ' + '»',1.3507125008441954e-05
126972,ðĿĶ¼,'ðĿĶ¼',qwen,merge,'ðĿĶ' + '¼',1.350703378784502e-05
126973,ðĿķĿ,'ðĿķĿ',qwen,merge,'ðĿķ' + 'Ŀ',1.3506942568480199e-05
126974,ðĿĺŃ,'ðĿĺŃ',qwen,merge,'ðĿĺ' + 'Ń',1.3506851350347464e-05
126975,ðŁĨĻ,'ðŁĨĻ',qwen,merge,'ðŁĨ' + 'Ļ',1.350676013344679e-05
126976,ðŁĵ¤,'ðŁĵ¤',qwen,merge,'ðŁĵ' + '¤',1.3506668917778154e-05
126977,ðŁĶŁ,'ðŁĶŁ',qwen,merge,'ðŁĶ' + 'Ł',1.3506577703341527e-05
126978,ðŁĹ¼,'ðŁĹ¼',qwen,merge,'ðŁĹ' + '¼',1.3506486490136887e-05
126981,Äľ,'Äľ',qwen,merge,'Ä' + 'ľ',1.350639527816421e-05
126982,Æģ,'Æģ',qwen,merge,'Æ' + 'ģ',1.350630406742347e-05
126983,Æ¿,'Æ¿',qwen,merge,'Æ' + '¿',1.3506212857914641e-05
126984,Ç³,'Ç³',qwen,merge,'Ç' + '³',1.3506121649637697e-05
126985,Ç·,'Ç·',qwen,merge,'Ç' + '·',1.3506030442592617e-05
126986,Éĥ,'Éĥ',qwen,merge,'É' + 'ĥ',1.3505939236779374e-05
126987,Éł,'Éł',qwen,merge,'É' + 'ł',1.3505848032197942e-05
126988,Êī,'Êī',qwen,merge,'Ê' + 'ī',1.3505756828848297e-05
126989,wlp,'wlp',deepseek_llm,merge,'wl' + 'p',1.3505665626730414e-05
126990,Ê§,'Ê§',qwen,merge,'Ê' + '§',1.3505665626730414e-05
126991,Ë²,'Ë²',qwen,merge,'Ë' + '²',1.3505574425844268e-05
126992,Ï´,'Ï´',qwen,merge,'Ï' + '´',1.3505483226189833e-05
126993,Õģ,'Õģ',qwen,merge,'Õ' + 'ģ',1.3505392027767086e-05
126996,Ġsubcategory,'Ġsubcategory',deepseek_llm,merge,'Ġsub' + 'category',1.3505118439888717e-05
126998,itzadors,'itzadors',deepseek_llm,merge,'itz' + 'adors',1.3504936054127784e-05
126999,ßĹ,'ßĹ',qwen,merge,'ß' + 'Ĺ',1.3504936054127784e-05
127000,ß¦,'ß¦',qwen,merge,'ß' + '¦',1.3504844863094635e-05
127003,à»Ĥ,'à»Ĥ',qwen,merge,'à»' + 'Ĥ',1.3504480111276917e-05
127005,áĪĿ,'áĪĿ',qwen,merge,'áĪ' + 'Ŀ',1.350438892640108e-05
127006,áĪª,'áĪª',qwen,merge,'áĪ' + 'ª',1.3504297742756633e-05
127007,áĭµ,'áĭµ',qwen,merge,'áĭ' + 'µ',1.3504206560343547e-05
127008,áĲĬ,'áĲĬ',qwen,merge,'áĲ' + 'Ĭ',1.35041153791618e-05
127009,slim,'slim',deepseek_llm,merge,'s' + 'lim',1.3504024199211365e-05
127010,áĴª,'áĴª',qwen,merge,'áĴ' + 'ª',1.3504024199211365e-05
127011,áļĸ,'áļĸ',qwen,merge,'áļ' + 'ĸ',1.3503933020492219e-05
127012,á´¢,'á´¢',qwen,merge,'á´' + '¢',1.350375066674769e-05
127013,uninstall,'uninstall',deepseek_llm,merge,'un' + 'install',1.3503659491722257e-05
127014,áµı,'áµı',qwen,merge,'áµ' + 'ı',1.3503659491722257e-05
127015,áµŃ,'áµŃ',qwen,merge,'áµ' + 'Ń',1.3503568317928013e-05
127016,á¶«,'á¶«',qwen,merge,'á¶' + '«',1.3503477145364932e-05
127017,á¸ı,'á¸ı',qwen,merge,'á¸' + 'ı',1.3503385974032989e-05
127018,áºĴ,'áºĴ',qwen,merge,'áº' + 'Ĵ',1.3503294803932159e-05
127021,á¼¥,'á¼¥',qwen,merge,'á¼' + '¥',1.3503203635062418e-05
127022,á½ķ,'á½ķ',qwen,merge,'á½' + 'ķ',1.3503112467423742e-05
127023,á½¼,'á½¼',qwen,merge,'á½' + '¼',1.3503021301016102e-05
127024,âĤĬ,'âĤĬ',qwen,merge,'âĤ' + 'Ĭ',1.3502930135839478e-05
127025,âĦĤ,'âĦĤ',qwen,merge,'âĦ' + 'Ĥ',1.3502838971893841e-05
127026,âĦ©,'âĦ©',qwen,merge,'âĦ' + '©',1.3502747809179167e-05
127028,âĩī,'âĩī',qwen,merge,'âĩ' + 'ī',1.3502656647695434e-05
127029,âī£,'âī£',qwen,merge,'âī' + '£',1.3502565487442614e-05
127030,âĮł,'âĮł',qwen,merge,'âĮ' + 'ł',1.3502474328420683e-05
127031,âİŁ,'âİŁ',qwen,merge,'âİ' + 'Ł',1.3502383170629617e-05
127032,âı®,'âı®',qwen,merge,'âı' + '®',1.3502292014069388e-05
127033,âķĺ,'âķĺ',qwen,merge,'âķ' + 'ĺ',1.3502200858739975e-05
127034,âĹĸ,'âĹĸ',qwen,merge,'âĹ' + 'ĸ',1.350210970464135e-05
127035,âĺ©,'âĺ©',qwen,merge,'âĺ' + '©',1.350201855177349e-05
127036,âĻĳ,'âĻĳ',qwen,merge,'âĻ' + 'ĳ',1.350192740013637e-05
127037,âĻ²,'âĻ²',qwen,merge,'âĻ' + '²',1.3501836249729963e-05
127038,âļĽ,'âļĽ',qwen,merge,'âļ' + 'Ľ',1.3501745100554247e-05
127042,ï¤©,'ï¤©',qwen,merge,'ï¤' + '©',1.3498737868009342e-05
127043,ï¤¯,'ï¤¯',qwen,merge,'ï¤' + '¯',1.3498646760662243e-05
127044,ï¦ľ,'ï¦ľ',qwen,merge,'ï¦' + 'ľ',1.3498555654544964e-05
127045,Ġarxius,'Ġarxius',deepseek_llm,merge,'Ġarx' + 'ius',1.3498555654544964e-05
127046,ï¦§,'ï¦§',qwen,merge,'ï¦' + '§',1.3498464549657477e-05
127047,Eug,'Eug',deepseek_llm,merge,'E' + 'ug',1.3498373445999758e-05
127048,ï§ľ,'ï§ľ',qwen,merge,'ï§' + 'ľ',1.3498373445999758e-05
127049,ï¨Ī,'ï¨Ī',qwen,merge,'ï¨' + 'Ī',1.3498282343571781e-05
127050,âĢľâĢ¦âĢ¦,'âĢľâĢ¦âĢ¦',mistral,merge,'âĢľ' + 'âĢ¦âĢ¦',1.3498191242373522e-05
127051,ï¬ª,'ï¬ª',qwen,merge,'ï¬' + 'ª',1.3498191242373522e-05
127052,ï¬´,'ï¬´',qwen,merge,'ï' + '¬´',1.3498100142404957e-05
127053,ïŃ½,'ïŃ½',qwen,merge,'ïŃ' + '½',1.349800904366606e-05
127054,ï®ī,'ï®ī',qwen,merge,'ï®' + 'ī',1.3497917946156805e-05
127055,fingers,'fingers',deepseek_llm,merge,'f' + 'ingers',1.349782684987717e-05
127056,ï¯ŀ,'ï¯ŀ',qwen,merge,'ï¯' + 'ŀ',1.349782684987717e-05
127057,ï°Ĵ,'ï°Ĵ',qwen,merge,'ï°' + 'Ĵ',1.3497735754827128e-05
127058,ï±ĩ,'ï±ĩ',qwen,merge,'ï±' + 'ĩ',1.3497644661006655e-05
127059,ï¿Ħ,'ï¿Ħ',qwen,merge,'ï¿' + 'Ħ',1.3497553568415724e-05
127060,ðĿĲħ,'ðĿĲħ',qwen,merge,'ðĿĲ' + 'ħ',1.3497462477054314e-05
127061,ðĿĳĦ,'ðĿĳĦ',qwen,merge,'ðĿĳ' + 'Ħ',1.3497371386922397e-05
127062,ðĿĳº,'ðĿĳº',qwen,merge,'ðĿĳ' + 'º',1.3497280298019949e-05
127063,ðĿĴĹ,'ðĿĴĹ',qwen,merge,'ðĿĴ' + 'Ĺ',1.3497189210346944e-05
127074,ðĿĵ®,'ðĿĵ®',qwen,merge,'ðĿĵ' + '®',1.349709812390336e-05
127076,ðĿķĽ,'ðĿķĽ',qwen,merge,'ðĿķ' + 'Ľ',1.349700703868917e-05
127077,ðĿķŀ,'ðĿķŀ',qwen,merge,'ðĿķ' + 'ŀ',1.349691595470435e-05
127078,ðĿĸĳ,'ðĿĸĳ',qwen,merge,'ðĿĸ' + 'ĳ',1.3496824871948874e-05
127079,ðĿĺģ,'ðĿĺģ',qwen,merge,'ðĿĺ' + 'ģ',1.3496733790422718e-05
127080,ðĿĺĨ,'ðĿĺĨ',qwen,merge,'ðĿĺ' + 'Ĩ',1.3496642710125857e-05
127081,ðĿĺ¶,'ðĿĺ¶',qwen,merge,'ðĿĺ' + '¶',1.3496551631058265e-05
127082,ðĿĻ¢,'ðĿĻ¢',qwen,merge,'ðĿĻ' + '¢',1.3496460553219918e-05
127084,ðĿļľ,'ðĿļľ',qwen,merge,'ðĿļ' + 'ľ',1.3496369476610791e-05
127086,ðŁĮĥ,'ðŁĮĥ',qwen,merge,'ðŁĮ' + 'ĥ',1.349627840123086e-05
127087,ðŁĮ¦,'ðŁĮ¦',qwen,merge,'ðŁĮ' + '¦',1.34961873270801e-05
127088,ðŁįŁ,'ðŁįŁ',qwen,merge,'ðŁį' + 'Ł',1.3496096254158485e-05
127089,ðŁİİ,'ðŁİİ',qwen,merge,'ðŁİ' + 'İ',1.349600518246599e-05
127091,ðŁıĻ,'ðŁıĻ',qwen,merge,'ðŁı' + 'Ļ',1.3495914112002591e-05
127092,ðŁĲ©,'ðŁĲ©',qwen,merge,'ðŁĲ' + '©',1.3495823042768264e-05
127093,ðŁĲ«,'ðŁĲ«',qwen,merge,'ðŁĲ' + '«',1.3495731974762981e-05
127094,ðŁĲ´,'ðŁĲ´',qwen,merge,'ðŁĲ' + '´',1.349564090798672e-05
127101,ðŁĳĶ,'ðŁĳĶ',qwen,merge,'ðŁĳ' + 'Ķ',1.3495549842439456e-05
127102,ðŁĵī,'ðŁĵī',qwen,merge,'ðŁĵ' + 'ī',1.3495458778121162e-05
127103,ðŁĵĽ,'ðŁĵĽ',qwen,merge,'ðŁĵ' + 'Ľ',1.3495367715031815e-05
127104,yesterday,'yesterday',deepseek_llm,merge,'yes' + 'terday',1.349527665317139e-05
127105,ðŁĶī,'ðŁĶī',qwen,merge,'ðŁĶ' + 'ī',1.349527665317139e-05
127106,ðŁĸ¼,'ðŁĸ¼',qwen,merge,'ðŁĸ' + '¼',1.3495185592539862e-05
127107,ðŁĹĥ,'ðŁĹĥ',qwen,merge,'ðŁĹ' + 'ĥ',1.3495094533137205e-05
127108,Ġestablerta,'Ġestablerta',deepseek_llm,merge,'Ġestabl' + 'erta',1.3495094533137205e-05
127109,ðŁĹ¯,'ðŁĹ¯',qwen,merge,'ðŁĹ' + '¯',1.3495003474963395e-05
127110,ðŁļĩ,'ðŁļĩ',qwen,merge,'ðŁļ' + 'ĩ',1.3494912418018408e-05
127111,Ġjesu,'Ġjesu',deepseek_llm,merge,'Ġjes' + 'u',1.3494912418018408e-05
127112,ðŁļĲ,'ðŁļĲ',qwen,merge,'ðŁļ' + 'Ĳ',1.3494821362302216e-05
127113,ðŁļµ,'ðŁļµ',qwen,merge,'ðŁļ' + 'µ',1.3494730307814799e-05
127114,ðŁ¤¶,'ðŁ¤¶',qwen,merge,'ðŁ¤' + '¶',1.3494639254556128e-05
127116,ðŁ¥ĭ,'ðŁ¥ĭ',qwen,merge,'ðŁ¥' + 'ĭ',1.349454820252618e-05
127117,ðŁ¥ĵ,'ðŁ¥ĵ',qwen,merge,'ðŁ¥' + 'ĵ',1.349445715172493e-05
127118,ðŁ¥®,'ðŁ¥®',qwen,merge,'ðŁ¥' + '®',1.349436610215235e-05
127119,Ġsobbing,'Ġsobbing',deepseek_llm,merge,'Ġso' + 'bbing',1.349436610215235e-05
127120,ðŁ¦İ,'ðŁ¦İ',qwen,merge,'ðŁ¦' + 'İ',1.3494275053808422e-05
127121,ðŁ¦ł,'ðŁ¦ł',qwen,merge,'ðŁ¦' + 'ł',1.3494184006693115e-05
127122,ðŁ§Ĵ,'ðŁ§Ĵ',qwen,merge,'ðŁ§' + 'Ĵ',1.3494092960806408e-05
127123,ðŁ§¨,'ðŁ§¨',qwen,merge,'ðŁ§' + '¨',1.3494001916148272e-05
127124,Çį,'Çį',qwen,merge,'Ç' + 'į',1.3493819830517622e-05
127125,ÔĽ,'ÔĽ',qwen,merge,'Ô' + 'Ľ',1.3493637749800968e-05
127126,Ġvortices,'Ġvortices',deepseek_llm,merge,'Ġvort' + 'ices',1.3493091537132987e-05
127127,ï¤ģ,'ï¤ģ',qwen,merge,'ï¤' + 'ģ',1.3492909476070325e-05
127128,ï¤ı,'ï¤ı',qwen,merge,'ï¤' + 'ı',1.3492818447381381e-05
127129,ï¦ī,'ï¦ī',qwen,merge,'ï¦' + 'ī',1.3492727419920662e-05
127130,ï¦ĵ,'ï¦ĵ',qwen,merge,'ï¦' + 'ĵ',1.3492636393688144e-05
127131,ï§ī,'ï§ī',qwen,merge,'ï§' + 'ī',1.3492545368683802e-05
127132,ï²Ŀ,'ï²Ŀ',qwen,merge,'ï²' + 'Ŀ',1.349245434490761e-05
127134,ðĿĹŀ,'ðĿĹŀ',qwen,merge,'ðĿĹ' + 'ŀ',1.3492363322359544e-05
127135,ðĿĹ±,'ðĿĹ±',qwen,merge,'ðĿĹ' + '±',1.349227230103958e-05
127136,ðŁĮĭ,'ðŁĮĭ',qwen,merge,'ðŁĮ' + 'ĭ',1.349218128094769e-05
127137,Ġbestiar,'Ġbestiar',deepseek_llm,merge,'Ġbest' + 'iar',1.349218128094769e-05
127138,ðŁį¶,'ðŁį¶',qwen,merge,'ðŁį' + '¶',1.3492090262083854e-05
127139,affect,'affect',deepseek_llm,merge,'aff' + 'ect',1.34918172128604e-05
127140,ðĿĲ¯,'ðĿĲ¯',qwen,merge,'ðĿĲ' + '¯',1.34918172128604e-05
127141,ðĿļĿ,'ðĿļĿ',qwen,merge,'ðĿļ' + 'Ŀ',1.349172619890852e-05
127142,à½ĺ,'à½ĺ',qwen,merge,'à½' + 'ĺ',1.3491544174688514e-05
127143,à½ł,'à½ł',qwen,merge,'à½' + 'ł',1.349145316442034e-05
127144,á¡¥,'á¡¥',qwen,merge,'á¡' + '¥',1.3491362155380017e-05
127145,á¾°,'á¾°',qwen,merge,'á¾' + '°',1.3491271147567523e-05
127146,âģį,'âģį',qwen,merge,'âģ' + 'į',1.3491180140982833e-05
127147,âĶ°,'âĶ°',qwen,merge,'âĶ' + '°',1.349108913562592e-05
127148,â¬ľ,'â¬ľ',qwen,merge,'â¬' + 'ľ',1.3490998131496759e-05
127149,ðĿĲł,'ðĿĲł',qwen,merge,'ðĿĲ' + 'ł',1.3490907128595326e-05
127150,Ġrotaci,'Ġrotaci',deepseek_llm,merge,'Ġrot' + 'aci',1.3490907128595326e-05
127151,ðĿĳ¯,'ðĿĳ¯',qwen,merge,'ðĿĳ' + '¯',1.3490816126921599e-05
127152,ðĿĹĽ,'ðĿĹĽ',qwen,merge,'ðĿĹ' + 'Ľ',1.3490725126475547e-05
127153,ðĿĵ»,'ðĿĵ»',qwen,merge,'ðĿĵ' + '»',1.3490634127257151e-05
127154,ðĿĸĪ,'ðĿĸĪ',qwen,merge,'ðĿĸ' + 'Ī',1.3490543129266384e-05
127155,âŀ»,'âŀ»',qwen,merge,'âŀ' + '»',1.3490452132503222e-05
127157,â¡±,'â¡±',qwen,merge,'â¡' + '±',1.3490270142659606e-05
127158,â»ĳ,'â»ĳ',qwen,merge,'â»' + 'ĳ',1.3490179149579106e-05
127159,ðŁ§µ,'ðŁ§µ',qwen,merge,'ðŁ§' + 'µ',1.349008815772611e-05
127160,ï¦¢,'ï¦¢',qwen,merge,'ï¦' + '¢',1.3489997167100594e-05
127161,ðŁĳĺ,'ðŁĳĺ',qwen,merge,'ðŁĳ' + 'ĺ',1.3489906177702534e-05
127162,â¼Ł,'â¼Ł',qwen,merge,'â¼' + 'Ł',1.3489724202588678e-05
127164,ï¦Ŀ,'ï¦Ŀ',qwen,merge,'ï¦' + 'Ŀ',1.3489542232384345e-05
127166,âĢ¸,'âĢ¸',qwen,merge,'âĢ' + '¸',1.3489360267089333e-05
